FIPS,Geo_FIPS
American Indian and Alaska Native Alone Population: Female: 30 to 34 Years,ACS09_5yr_B01001C025
American Indian and Alaska Native Alone Population: Female: 35 to 44 Years,ACS09_5yr_B01001C026
American Indian and Alaska Native Alone Population: Female: 45 to 54 Years,ACS09_5yr_B01001C027
American Indian and Alaska Native Alone Population: Female: 55 to 64 Years,ACS09_5yr_B01001C028
American Indian and Alaska Native Alone Population: Female: 65 to 74 Years,ACS09_5yr_B01001C029
American Indian and Alaska Native Alone Population: Female: 75 to 84 Years,ACS09_5yr_B01001C030
American Indian and Alaska Native Alone Population: Female: 85 Years and Over,ACS09_5yr_B01001C031
Std. Error: American Indian and Alaska Native Alone Population,ACS09_5yr_B01001C001s
Std. Error: American Indian and Alaska Native Alone Population: Male,ACS09_5yr_B01001C002s
Std. Error: American Indian and Alaska Native Alone Population: Male: Under 5 Years,ACS09_5yr_B01001C003s
Std. Error: American Indian and Alaska Native Alone Population: Male: 5 to 9 Years,ACS09_5yr_B01001C004s
Std. Error: American Indian and Alaska Native Alone Population: Male: 10 to 14 Years,ACS09_5yr_B01001C005s
Std. Error: American Indian and Alaska Native Alone Population: Male: 15 to 17 Years,ACS09_5yr_B01001C006s
Std. Error: American Indian and Alaska Native Alone Population: Male: 18 and 19 Years,ACS09_5yr_B01001C007s
Std. Error: American Indian and Alaska Native Alone Population: Male: 20 to 24 Years,ACS09_5yr_B01001C008s
Std. Error: American Indian and Alaska Native Alone Population: Male: 25 to 29 Years,ACS09_5yr_B01001C009s
Std. Error: American Indian and Alaska Native Alone Population: Male: 30 to 34 Years,ACS09_5yr_B01001C010s
Std. Error: American Indian and Alaska Native Alone Population: Male: 35 to 44 Years,ACS09_5yr_B01001C011s
Std. Error: American Indian and Alaska Native Alone Population: Male: 45 to 54 Years,ACS09_5yr_B01001C012s
Std. Error: American Indian and Alaska Native Alone Population: Male: 55 to 64 Years,ACS09_5yr_B01001C013s
Std. Error: American Indian and Alaska Native Alone Population: Male: 65 to 74 Years,ACS09_5yr_B01001C014s
Std. Error: American Indian and Alaska Native Alone Population: Male: 75 to 84 Years,ACS09_5yr_B01001C015s
Std. Error: American Indian and Alaska Native Alone Population: Male: 85 Years and Over,ACS09_5yr_B01001C016s
Std. Error: American Indian and Alaska Native Alone Population: Female,ACS09_5yr_B01001C017s
Std. Error: American Indian and Alaska Native Alone Population: Female: Under 5 Years,ACS09_5yr_B01001C018s
Std. Error: American Indian and Alaska Native Alone Population: Female: 5 to 9 Years,ACS09_5yr_B01001C019s
Std. Error: American Indian and Alaska Native Alone Population: Female: 10 to 14 Years,ACS09_5yr_B01001C020s
Std. Error: American Indian and Alaska Native Alone Population: Female: 15 to 17 Years,ACS09_5yr_B01001C021s
Std. Error: American Indian and Alaska Native Alone Population: Female: 18 and 19 Years,ACS09_5yr_B01001C022s
Std. Error: American Indian and Alaska Native Alone Population: Female: 20 to 24 Years,ACS09_5yr_B01001C023s
Std. Error: American Indian and Alaska Native Alone Population: Female: 25 to 29 Years,ACS09_5yr_B01001C024s
Std. Error: American Indian and Alaska Native Alone Population: Female: 30 to 34 Years,ACS09_5yr_B01001C025s
Std. Error: American Indian and Alaska Native Alone Population: Female: 35 to 44 Years,ACS09_5yr_B01001C026s
Std. Error: American Indian and Alaska Native Alone Population: Female: 45 to 54 Years,ACS09_5yr_B01001C027s
Std. Error: American Indian and Alaska Native Alone Population: Female: 55 to 64 Years,ACS09_5yr_B01001C028s
Std. Error: American Indian and Alaska Native Alone Population: Female: 65 to 74 Years,ACS09_5yr_B01001C029s
Std. Error: American Indian and Alaska Native Alone Population: Female: 75 to 84 Years,ACS09_5yr_B01001C030s
Std. Error: American Indian and Alaska Native Alone Population: Female: 85 Years and Over,ACS09_5yr_B01001C031s
% American Indian and Alaska Native Alone Population: Male,PCT_ACS09_5yr_B01001C002
% American Indian and Alaska Native Alone Population: Male: Under 5 Years,PCT_ACS09_5yr_B01001C003
% American Indian and Alaska Native Alone Population: Male: 5 to 9 Years,PCT_ACS09_5yr_B01001C004
% American Indian and Alaska Native Alone Population: Male: 10 to 14 Years,PCT_ACS09_5yr_B01001C005
% American Indian and Alaska Native Alone Population: Male: 15 to 17 Years,PCT_ACS09_5yr_B01001C006
% American Indian and Alaska Native Alone Population: Male: 18 and 19 Years,PCT_ACS09_5yr_B01001C007
% American Indian and Alaska Native Alone Population: Male: 20 to 24 Years,PCT_ACS09_5yr_B01001C008
% American Indian and Alaska Native Alone Population: Male: 25 to 29 Years,PCT_ACS09_5yr_B01001C009
% American Indian and Alaska Native Alone Population: Male: 30 to 34 Years,PCT_ACS09_5yr_B01001C010
% American Indian and Alaska Native Alone Population: Male: 35 to 44 Years,PCT_ACS09_5yr_B01001C011
% American Indian and Alaska Native Alone Population: Male: 45 to 54 Years,PCT_ACS09_5yr_B01001C012
% American Indian and Alaska Native Alone Population: Male: 55 to 64 Years,PCT_ACS09_5yr_B01001C013
% American Indian and Alaska Native Alone Population: Male: 65 to 74 Years,PCT_ACS09_5yr_B01001C014
% American Indian and Alaska Native Alone Population: Male: 75 to 84 Years,PCT_ACS09_5yr_B01001C015
% American Indian and Alaska Native Alone Population: Male: 85 Years and Over,PCT_ACS09_5yr_B01001C016
% American Indian and Alaska Native Alone Population: Female,PCT_ACS09_5yr_B01001C017
% American Indian and Alaska Native Alone Population: Female: Under 5 Years,PCT_ACS09_5yr_B01001C018
% American Indian and Alaska Native Alone Population: Female: 5 to 9 Years,PCT_ACS09_5yr_B01001C019
% American Indian and Alaska Native Alone Population: Female: 10 to 14 Years,PCT_ACS09_5yr_B01001C020
% American Indian and Alaska Native Alone Population: Female: 15 to 17 Years,PCT_ACS09_5yr_B01001C021
% American Indian and Alaska Native Alone Population: Female: 18 and 19 Years,PCT_ACS09_5yr_B01001C022
% American Indian and Alaska Native Alone Population: Female: 20 to 24 Years,PCT_ACS09_5yr_B01001C023
% American Indian and Alaska Native Alone Population: Female: 25 to 29 Years,PCT_ACS09_5yr_B01001C024
% American Indian and Alaska Native Alone Population: Female: 30 to 34 Years,PCT_ACS09_5yr_B01001C025
% American Indian and Alaska Native Alone Population: Female: 35 to 44 Years,PCT_ACS09_5yr_B01001C026
% American Indian and Alaska Native Alone Population: Female: 45 to 54 Years,PCT_ACS09_5yr_B01001C027
% American Indian and Alaska Native Alone Population: Female: 55 to 64 Years,PCT_ACS09_5yr_B01001C028
% American Indian and Alaska Native Alone Population: Female: 65 to 74 Years,PCT_ACS09_5yr_B01001C029
% American Indian and Alaska Native Alone Population: Female: 75 to 84 Years,PCT_ACS09_5yr_B01001C030
% American Indian and Alaska Native Alone Population: Female: 85 Years and Over,PCT_ACS09_5yr_B01001C031
Asian Alone Population,ACS09_5yr_B01001D001
Asian Alone Population: Male,ACS09_5yr_B01001D002
Asian Alone Population: Male: Under 5 Years,ACS09_5yr_B01001D003
Asian Alone Population: Male: 5 to 9 Years,ACS09_5yr_B01001D004
Asian Alone Population: Male: 10 to 14 Years,ACS09_5yr_B01001D005
Asian Alone Population: Male: 15 to 17 Years,ACS09_5yr_B01001D006
Asian Alone Population: Male: 18 and 19 Years,ACS09_5yr_B01001D007
Asian Alone Population: Male: 20 to 24 Years,ACS09_5yr_B01001D008
Asian Alone Population: Male: 25 to 29 Years,ACS09_5yr_B01001D009
Asian Alone Population: Male: 30 to 34 Years,ACS09_5yr_B01001D010
Asian Alone Population: Male: 35 to 44 Years,ACS09_5yr_B01001D011
Asian Alone Population: Male: 45 to 54 Years,ACS09_5yr_B01001D012
Asian Alone Population: Male: 55 to 64 Years,ACS09_5yr_B01001D013
Asian Alone Population: Male: 65 to 74 Years,ACS09_5yr_B01001D014
Asian Alone Population: Male: 75 to 84 Years,ACS09_5yr_B01001D015
Asian Alone Population: Male: 85 Years and Over,ACS09_5yr_B01001D016
Asian Alone Population: Female,ACS09_5yr_B01001D017
Asian Alone Population: Female: Under 5 Years,ACS09_5yr_B01001D018
Asian Alone Population: Female: 5 to 9 Years,ACS09_5yr_B01001D019
Asian Alone Population: Female: 10 to 14 Years,ACS09_5yr_B01001D020
Asian Alone Population: Female: 15 to 17 Years,ACS09_5yr_B01001D021
Asian Alone Population: Female: 18 and 19 Years,ACS09_5yr_B01001D022
Asian Alone Population: Female: 20 to 24 Years,ACS09_5yr_B01001D023
Asian Alone Population: Female: 25 to 29 Years,ACS09_5yr_B01001D024
Asian Alone Population: Female: 30 to 34 Years,ACS09_5yr_B01001D025
Asian Alone Population: Female: 35 to 44 Years,ACS09_5yr_B01001D026
Asian Alone Population: Female: 45 to 54 Years,ACS09_5yr_B01001D027
Asian Alone Population: Female: 55 to 64 Years,ACS09_5yr_B01001D028
Asian Alone Population: Female: 65 to 74 Years,ACS09_5yr_B01001D029
Asian Alone Population: Female: 75 to 84 Years,ACS09_5yr_B01001D030
Asian Alone Population: Female: 85 Years and Over,ACS09_5yr_B01001D031
Std. Error: Asian Alone Population,ACS09_5yr_B01001D001s
Std. Error: Asian Alone Population: Male,ACS09_5yr_B01001D002s
Std. Error: Asian Alone Population: Male: Under 5 Years,ACS09_5yr_B01001D003s
Std. Error: Asian Alone Population: Male: 5 to 9 Years,ACS09_5yr_B01001D004s
Std. Error: Asian Alone Population: Male: 10 to 14 Years,ACS09_5yr_B01001D005s
Std. Error: Asian Alone Population: Male: 15 to 17 Years,ACS09_5yr_B01001D006s
Std. Error: Asian Alone Population: Male: 18 and 19 Years,ACS09_5yr_B01001D007s
Std. Error: Asian Alone Population: Male: 20 to 24 Years,ACS09_5yr_B01001D008s
Std. Error: Asian Alone Population: Male: 25 to 29 Years,ACS09_5yr_B01001D009s
Std. Error: Asian Alone Population: Male: 30 to 34 Years,ACS09_5yr_B01001D010s
Std. Error: Asian Alone Population: Male: 35 to 44 Years,ACS09_5yr_B01001D011s
Std. Error: Asian Alone Population: Male: 45 to 54 Years,ACS09_5yr_B01001D012s
Std. Error: Asian Alone Population: Male: 55 to 64 Years,ACS09_5yr_B01001D013s
Std. Error: Asian Alone Population: Male: 65 to 74 Years,ACS09_5yr_B01001D014s
Std. Error: Asian Alone Population: Male: 75 to 84 Years,ACS09_5yr_B01001D015s
Std. Error: Asian Alone Population: Male: 85 Years and Over,ACS09_5yr_B01001D016s
Std. Error: Asian Alone Population: Female,ACS09_5yr_B01001D017s
Std. Error: Asian Alone Population: Female: Under 5 Years,ACS09_5yr_B01001D018s
Std. Error: Asian Alone Population: Female: 5 to 9 Years,ACS09_5yr_B01001D019s
Std. Error: Asian Alone Population: Female: 10 to 14 Years,ACS09_5yr_B01001D020s
Std. Error: Asian Alone Population: Female: 15 to 17 Years,ACS09_5yr_B01001D021s
Std. Error: Asian Alone Population: Female: 18 and 19 Years,ACS09_5yr_B01001D022s
Std. Error: Asian Alone Population: Female: 20 to 24 Years,ACS09_5yr_B01001D023s
Std. Error: Asian Alone Population: Female: 25 to 29 Years,ACS09_5yr_B01001D024s
Std. Error: Asian Alone Population: Female: 30 to 34 Years,ACS09_5yr_B01001D025s
Std. Error: Asian Alone Population: Female: 35 to 44 Years,ACS09_5yr_B01001D026s
Std. Error: Asian Alone Population: Female: 45 to 54 Years,ACS09_5yr_B01001D027s
Std. Error: Asian Alone Population: Female: 55 to 64 Years,ACS09_5yr_B01001D028s
Std. Error: Asian Alone Population: Female: 65 to 74 Years,ACS09_5yr_B01001D029s
Std. Error: Asian Alone Population: Female: 75 to 84 Years,ACS09_5yr_B01001D030s
Std. Error: Asian Alone Population: Female: 85 Years and Over,ACS09_5yr_B01001D031s
% Asian Alone Population: Male,PCT_ACS09_5yr_B01001D002
% Asian Alone Population: Male: Under 5 Years,PCT_ACS09_5yr_B01001D003
% Asian Alone Population: Male: 5 to 9 Years,PCT_ACS09_5yr_B01001D004
% Asian Alone Population: Male: 10 to 14 Years,PCT_ACS09_5yr_B01001D005
% Asian Alone Population: Male: 15 to 17 Years,PCT_ACS09_5yr_B01001D006
% Asian Alone Population: Male: 18 and 19 Years,PCT_ACS09_5yr_B01001D007
% Asian Alone Population: Male: 20 to 24 Years,PCT_ACS09_5yr_B01001D008
% Asian Alone Population: Male: 25 to 29 Years,PCT_ACS09_5yr_B01001D009
% Asian Alone Population: Male: 30 to 34 Years,PCT_ACS09_5yr_B01001D010
% Asian Alone Population: Male: 35 to 44 Years,PCT_ACS09_5yr_B01001D011
% Asian Alone Population: Male: 45 to 54 Years,PCT_ACS09_5yr_B01001D012
% Asian Alone Population: Male: 55 to 64 Years,PCT_ACS09_5yr_B01001D013
% Asian Alone Population: Male: 65 to 74 Years,PCT_ACS09_5yr_B01001D014
% Asian Alone Population: Male: 75 to 84 Years,PCT_ACS09_5yr_B01001D015
% Asian Alone Population: Male: 85 Years and Over,PCT_ACS09_5yr_B01001D016
% Asian Alone Population: Female,PCT_ACS09_5yr_B01001D017
% Asian Alone Population: Female: Under 5 Years,PCT_ACS09_5yr_B01001D018
% Asian Alone Population: Female: 5 to 9 Years,PCT_ACS09_5yr_B01001D019
% Asian Alone Population: Female: 10 to 14 Years,PCT_ACS09_5yr_B01001D020
% Asian Alone Population: Female: 15 to 17 Years,PCT_ACS09_5yr_B01001D021
% Asian Alone Population: Female: 18 and 19 Years,PCT_ACS09_5yr_B01001D022
% Asian Alone Population: Female: 20 to 24 Years,PCT_ACS09_5yr_B01001D023
% Asian Alone Population: Female: 25 to 29 Years,PCT_ACS09_5yr_B01001D024
% Asian Alone Population: Female: 30 to 34 Years,PCT_ACS09_5yr_B01001D025
% Asian Alone Population: Female: 35 to 44 Years,PCT_ACS09_5yr_B01001D026
% Asian Alone Population: Female: 45 to 54 Years,PCT_ACS09_5yr_B01001D027
% Asian Alone Population: Female: 55 to 64 Years,PCT_ACS09_5yr_B01001D028
% Asian Alone Population: Female: 65 to 74 Years,PCT_ACS09_5yr_B01001D029
% Asian Alone Population: Female: 75 to 84 Years,PCT_ACS09_5yr_B01001D030
% Asian Alone Population: Female: 85 Years and Over,PCT_ACS09_5yr_B01001D031
Native Hawaiian and Other Pacific Islander Alone Population,ACS09_5yr_B01001E001
Native Hawaiian and Other Pacific Islander Alone Population: Male,ACS09_5yr_B01001E002
Native Hawaiian and Other Pacific Islander Alone Population: Male: Under 5 Years,ACS09_5yr_B01001E003
Native Hawaiian and Other Pacific Islander Alone Population: Male: 5 to 9 Years,ACS09_5yr_B01001E004
Native Hawaiian and Other Pacific Islander Alone Population: Male: 10 to 14 Years,ACS09_5yr_B01001E005
Native Hawaiian and Other Pacific Islander Alone Population: Male: 15 to 17 Years,ACS09_5yr_B01001E006
Native Hawaiian and Other Pacific Islander Alone Population: Male: 18 and 19 Years,ACS09_5yr_B01001E007
Native Hawaiian and Other Pacific Islander Alone Population: Male: 20 to 24 Years,ACS09_5yr_B01001E008
Native Hawaiian and Other Pacific Islander Alone Population: Male: 25 to 29 Years,ACS09_5yr_B01001E009
Native Hawaiian and Other Pacific Islander Alone Population: Male: 30 to 34 Years,ACS09_5yr_B01001E010
Native Hawaiian and Other Pacific Islander Alone Population: Male: 35 to 44 Years,ACS09_5yr_B01001E011
Native Hawaiian and Other Pacific Islander Alone Population: Male: 45 to 54 Years,ACS09_5yr_B01001E012
Native Hawaiian and Other Pacific Islander Alone Population: Male: 55 to 64 Years,ACS09_5yr_B01001E013
Native Hawaiian and Other Pacific Islander Alone Population: Male: 65 to 74 Years,ACS09_5yr_B01001E014
Native Hawaiian and Other Pacific Islander Alone Population: Male: 75 to 84 Years,ACS09_5yr_B01001E015
Native Hawaiian and Other Pacific Islander Alone Population: Male: 85 Years and Over,ACS09_5yr_B01001E016
Native Hawaiian and Other Pacific Islander Alone Population: Female,ACS09_5yr_B01001E017
Native Hawaiian and Other Pacific Islander Alone Population: Female: Under 5 Years,ACS09_5yr_B01001E018
Native Hawaiian and Other Pacific Islander Alone Population: Female: 5 to 9 Years,ACS09_5yr_B01001E019
Native Hawaiian and Other Pacific Islander Alone Population: Female: 10 to 14 Years,ACS09_5yr_B01001E020
Native Hawaiian and Other Pacific Islander Alone Population: Female: 15 to 17 Years,ACS09_5yr_B01001E021
Native Hawaiian and Other Pacific Islander Alone Population: Female: 18 and 19 Years,ACS09_5yr_B01001E022
Native Hawaiian and Other Pacific Islander Alone Population: Female: 20 to 24 Years,ACS09_5yr_B01001E023
Native Hawaiian and Other Pacific Islander Alone Population: Female: 25 to 29 Years,ACS09_5yr_B01001E024
Native Hawaiian and Other Pacific Islander Alone Population: Female: 30 to 34 Years,ACS09_5yr_B01001E025
Native Hawaiian and Other Pacific Islander Alone Population: Female: 35 to 44 Years,ACS09_5yr_B01001E026
Native Hawaiian and Other Pacific Islander Alone Population: Female: 45 to 54 Years,ACS09_5yr_B01001E027
Native Hawaiian and Other Pacific Islander Alone Population: Female: 55 to 64 Years,ACS09_5yr_B01001E028
Native Hawaiian and Other Pacific Islander Alone Population: Female: 65 to 74 Years,ACS09_5yr_B01001E029
Native Hawaiian and Other Pacific Islander Alone Population: Female: 75 to 84 Years,ACS09_5yr_B01001E030
Native Hawaiian and Other Pacific Islander Alone Population: Female: 85 Years and Over,ACS09_5yr_B01001E031
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population,ACS09_5yr_B01001E001s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male,ACS09_5yr_B01001E002s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: Under 5 Years,ACS09_5yr_B01001E003s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 5 to 9 Years,ACS09_5yr_B01001E004s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 10 to 14 Years,ACS09_5yr_B01001E005s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 15 to 17 Years,ACS09_5yr_B01001E006s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 18 and 19 Years,ACS09_5yr_B01001E007s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 20 to 24 Years,ACS09_5yr_B01001E008s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 25 to 29 Years,ACS09_5yr_B01001E009s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 30 to 34 Years,ACS09_5yr_B01001E010s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 35 to 44 Years,ACS09_5yr_B01001E011s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 45 to 54 Years,ACS09_5yr_B01001E012s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 55 to 64 Years,ACS09_5yr_B01001E013s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 65 to 74 Years,ACS09_5yr_B01001E014s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 75 to 84 Years,ACS09_5yr_B01001E015s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Male: 85 Years and Over,ACS09_5yr_B01001E016s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Population: Female,ACS09_5yr_B01001E017s
